,3600,7010,2520,3810,3770,16048,16035,16040,16049,2800,2320,2700,2710,2420,5110,2440,2460,4080,4160,2500,16093,5600,16094,5700,5800,5900,5170,5100,5200,5400,6000,16084,16085,16086,16068,16073,16071,16069,16070,16072,16074,16037,16039,3640,2610,16018,16007,16028,16017,16016,16015,16013,16006,16029,16008,16095,2790,1720,16083,16080,16076,16077,16082,16078,16081,16079,2730,2720,2890,2740,2840,4200,3920,16067,16066,16057,16061,16075,16065,16064,16062,16059,16058,16063,2620,2600,2630,2640,16030,16043,16042,16044,16045,4150,3740,3880,7020,7030,3760,3660,3690,16025,16023,16024,16021,16022,16026,16027,16020,16019,16053,16052,16054,16051,3000,2900,1010,16032,16033,16031,16046,16036,16047,16034,16005,16050
2013-05-30 12:00:00,,,,,,,1.016,1.016,1.016,1.016,,2.032,,,,,,,,,,,,0.0,,,,,,,,1.016,,,,,,,,,,,,,,,,,,,,0.0,1.016,,,,1.016,,,,,,,,0.0,,0.0,,,,,,,,,,1.016,,,,,,,,,,,,,,,,,,,,1.016,,,,,1.016,1.016,1.016,,,1.016,1.016,,1.016,0.0,,0.0,,,,,,,1.016,1.016,1.016,,,,
2013-05-30 13:00:00,,1.016,,,,2.032,1.016,1.016,1.016,1.016,1.016,,1.016,1.016,0.0,,1.016,0.0,,0.0,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,2.032,1.016,1.016,,,1.016,,,1.016,2.032,2.032,,,1.016,1.016,,,1.016,1.016,1.016,,2.032,1.016,1.016,,1.016,1.016,1.016,,,1.016,,1.016,,1.016,1.016,,1.016,,,,1.016,0.0,1.016,,1.016,,1.016,1.016,1.016,,1.016,0.0,0.0,0.0,,2.032,1.016,2.032,2.032,2.032,,,,1.016,0.254,,,,0.0,1.016,1.016,2.032,1.016,1.016,1.016,2.032,1.016,,,,,0.0,,,2.032,2.032,2.032,2.032,2.032,2.032,2.032,,
2013-05-30 14:00:00,0.0,2.032,,,1.016,2.032,2.032,3.048,2.032,2.032,2.032,2.032,2.032,2.032,0.0,,1.016,0.0,2.032,2.032,,,2.032,1.016,2.032,1.016,2.032,2.032,1.016,1.016,1.016,2.032,1.016,1.016,1.016,3.048,2.032,2.032,,2.032,,2.032,2.032,0.0,,2.032,2.032,2.032,2.032,2.032,2.032,2.032,2.032,2.032,2.032,2.032,2.032,2.032,2.032,2.032,3.048,,1.016,2.032,1.016,2.032,2.032,2.032,3.048,1.016,1.016,,0.0,2.032,2.032,1.016,2.032,1.016,,2.032,2.032,1.016,2.032,1.016,1.016,1.016,1.016,1.016,2.032,3.048,2.032,2.032,2.032,,1.016,0.0,1.016,0.254,1.016,,1.016,3.048,2.032,2.032,2.032,2.032,3.048,2.032,2.032,2.032,1.016,2.032,2.032,1.016,2.032,1.016,1.016,2.032,3.048,2.032,2.032,2.032,2.032,2.032,2.032,2.032
2013-05-30 15:00:00,0.0,3.048,2.032,3.048,1.016,4.064,3.048,2.032,3.048,2.032,,2.032,1.016,3.048,0.0,2.032,3.048,0.0,2.032,2.032,3.048,4.064,3.048,4.064,2.032,3.048,3.048,2.032,3.048,3.048,2.032,3.048,3.048,4.064,3.048,3.048,3.048,3.048,,3.048,5.08,8.128,6.096,2.032,2.032,5.08,5.08,5.08,5.08,4.064,4.064,4.064,4.064,4.064,5.08,4.064,4.064,4.064,3.048,3.048,2.032,,4.064,3.048,4.064,3.048,3.048,2.032,2.032,3.048,3.048,1.016,0.0,4.064,4.064,4.064,3.048,4.064,6.096,3.048,4.064,3.048,4.064,4.064,2.032,3.048,2.032,2.032,6.096,4.064,3.048,4.064,3.048,3.048,2.032,3.048,3.048,3.302,1.016,0.0,2.032,4.064,8.128,5.08,5.08,7.112,8.128,7.112,7.112,5.08,2.032,3.048,3.048,3.048,3.048,2.032,2.032,5.08,8.128,6.096,10.16,4.064,4.064,3.048,3.048,3.048
2013-05-30 16:00:00,0.0,14.224,7.112,9.144,4.064,7.112,6.096,5.08,6.096,5.08,,5.08,5.08,4.064,0.0,2.032,4.064,0.0,5.08,4.064,14.224,11.176,11.176,9.144,11.176,10.16,6.096,6.096,9.144,7.112,4.064,15.24,15.24,14.224,14.224,17.272,17.272,19.304,,13.208,14.224,10.16,8.128,9.144,5.08,12.192,13.208,13.208,15.24,11.176,14.224,12.192,12.192,9.144,8.128,6.096,6.096,6.096,15.24,15.24,18.288,,13.208,14.224,11.176,12.192,5.08,6.096,7.112,4.064,4.064,10.16,0.0,13.208,15.24,13.208,14.224,15.24,16.256,12.192,10.16,13.208,15.24,18.288,5.08,9.144,5.08,11.176,9.144,8.128,7.112,5.08,6.096,10.16,7.112,9.144,12.192,10.414,3.048,0.0,7.112,11.176,10.16,10.16,11.176,11.176,10.16,9.144,9.144,6.096,12.192,12.192,14.224,8.128,8.128,13.208,11.176,10.16,11.176,9.144,11.176,9.144,8.128,7.112,12.192,12.192
2013-05-30 17:00:00,0.0,11.176,18.288,8.128,10.16,3.048,4.064,5.08,5.08,4.064,,4.064,5.08,8.128,0.0,8.128,8.128,0.0,9.144,10.16,9.144,10.16,7.112,9.144,9.144,8.128,4.064,5.08,8.128,5.08,7.112,7.112,3.048,4.064,8.128,7.112,7.112,6.096,,3.048,3.048,2.032,2.032,7.112,17.272,5.08,5.08,8.128,6.096,8.128,8.128,6.096,10.16,4.064,3.048,4.064,4.064,5.08,5.08,5.08,5.08,,7.112,5.08,9.144,5.08,8.128,7.112,3.048,7.112,4.064,5.08,0.0,4.064,10.16,7.112,8.128,5.08,5.08,9.144,8.128,7.112,10.16,8.128,19.304,8.128,20.32,17.272,2.032,4.064,4.064,4.064,5.08,8.128,15.24,11.176,12.192,2.54,12.192,0.0,6.096,7.112,5.08,7.112,3.048,6.096,4.064,4.064,2.032,4.064,12.192,9.144,8.128,5.08,9.144,11.176,9.144,4.064,4.064,2.032,5.08,3.048,3.048,5.08,10.16,9.144
2013-05-30 18:00:00,0.0,4.064,4.064,5.08,3.048,6.096,4.064,4.064,5.08,4.064,,7.112,6.096,4.064,0.0,4.064,4.064,0.0,4.064,3.048,4.064,2.032,5.08,5.08,6.096,5.08,3.048,4.064,4.064,4.064,2.032,2.032,2.032,5.08,3.048,3.048,3.048,3.048,,3.048,2.032,5.08,2.032,2.032,4.064,4.064,4.064,3.048,3.048,2.032,2.032,3.048,1.016,2.032,4.064,6.096,2.032,4.064,1.016,2.032,2.032,4.064,2.032,2.032,2.032,1.016,10.16,8.128,1.016,9.144,11.176,1.016,0.0,5.08,3.048,3.048,3.048,3.048,2.032,4.064,4.064,4.064,2.032,3.048,4.064,3.048,5.08,6.096,4.064,3.048,7.112,5.08,5.08,5.08,2.032,5.08,,1.524,4.064,0.0,4.064,3.048,3.048,2.032,4.064,4.064,5.08,3.048,3.048,3.048,2.032,1.016,3.048,2.032,3.048,4.064,6.096,3.048,3.048,5.08,2.032,3.048,5.08,5.08,4.064,3.048
2013-05-30 19:00:00,0.0,1.016,3.048,2.032,2.032,2.032,2.032,2.032,1.016,2.032,2.032,2.032,2.032,2.032,0.0,3.048,2.032,0.0,2.032,3.048,1.016,3.048,2.032,2.032,2.032,1.016,2.032,2.032,3.048,2.032,,,1.016,,,,0.0,,1.016,0.0,1.016,1.016,3.048,1.016,2.032,1.016,1.016,1.016,2.032,1.016,1.016,1.016,3.048,2.032,1.016,1.016,2.032,1.016,,,1.016,1.016,,,,1.016,3.048,3.048,,3.048,1.016,3.048,0.0,1.016,,1.016,,,1.016,2.032,1.016,1.016,1.016,,3.048,4.064,2.032,2.032,2.032,2.032,1.016,2.032,2.032,2.032,3.048,2.032,3.048,0.7619999999999999,2.032,0.0,2.032,1.016,1.016,2.032,1.016,1.016,1.016,2.032,2.032,1.016,1.016,3.048,2.032,1.016,2.032,2.032,2.032,2.032,1.016,1.016,2.032,3.048,3.048,2.032,2.032,1.016
2013-05-30 20:00:00,,,0.0,,1.016,,,1.016,1.016,1.016,,1.016,1.016,1.016,,,1.016,0.0,1.016,1.016,,,1.016,,,,,,,,4.064,,,,,,,1.016,,,,,1.016,,1.016,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,1.016,,,1.016,1.016,,,,,,,,,,,,,,,,1.016,1.016,,,1.016,,,,,,,,0.0,,,,,,,,1.016,,,1.016,,,,,,,,0.0,,,,,,,,
2013-05-30 21:00:00,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013-05-30 22:00:00,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,0.0,,0.0,,1.016,,,,,,,,,,,0.0,,,,,,,,,,
2013-05-30 23:00:00,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,
2013-05-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,1.016,,,,,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,,
2013-05-31 01:00:00,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2013-05-31 02:00:00,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2013-05-31 03:00:00,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
2013-05-31 04:00:00,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,
2013-05-31 05:00:00,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,,,0.0,,1.016,,,,,,,,,,0.0,,,,,,1.016,,,0.0,0.0,,,,,,,,,,,,0.0,,,1.016,,0.0,0.0,1.016,0.0,,,,1.016,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0
2013-05-31 06:00:00,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.016,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.016,,,,,,,,,,,,1.016
2013-05-31 07:00:00,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,0.0,,,0.0,,,,,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.016,,,,,,,,0.0,0.0,,,,
2013-05-31 08:00:00,,,0.0,,0.0,1.016,4.064,3.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.016,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.016,,,,,,,0.0,,,,1.016,,,,,,,,,,,,,,,0.0,1.016,1.016,,1.016,1.016,4.064,,
2013-05-31 09:00:00,0.0,,3.048,5.08,,,,,,,1.016,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,1.016,,,,1.016,0.0,,,,,1.016,,,,0.0,,,,1.016,,3.048,,,,,1.016,3.048,6.096,9.144,,29.21,,0.0,2.032,,,,,1.016,,,,,,,,,,,,,,,,,,,0.0,
2013-05-31 10:00:00,0.0,13.208,18.288,8.128,21.336,,0.0,,,0.0,0.0,,,,,,1.016,0.0,14.224,11.176,1.016,1.016,,1.016,2.032,2.032,1.016,1.016,3.048,1.016,1.016,1.016,,,,,,,,,,,,5.08,5.08,0.0,,,,,,,1.016,,1.016,,,,2.032,,,,2.032,,1.016,1.016,,0.0,,,,2.032,0.0,,,1.016,,,,,1.016,,0.0,,7.112,5.08,14.224,16.256,,,0.0,,,14.224,8.128,10.16,4.064,5.842,22.352,0.0,5.08,,0.0,,0.0,,,,,,,1.016,,,2.032,3.048,9.144,,,,,,,,1.016,
2013-05-31 11:00:00,0.0,8.128,3.048,2.032,3.048,36.576,19.304,19.304,45.72,37.592,7.112,26.416,25.4,17.272,0.0,12.192,13.208,0.0,12.192,5.08,28.448,27.432,26.416,16.256,19.304,18.288,18.288,21.336,18.288,23.368,14.224,55.88,57.912,42.672,39.624,41.656,43.688,43.688,,27.432,22.352,66.04,61.976,1.016,5.08,77.21600000000001,67.056,35.56,37.592,40.64,31.496,37.592,36.576,30.48,41.656,30.48,29.464,29.464,61.976,49.784,55.88,6.096,41.656,33.528,28.448,20.32,13.208,14.224,,20.32,20.32,1.016,0.0,64.008,39.624,43.688,33.528,23.368,18.288,20.32,25.4,18.288,18.288,,2.032,4.064,3.048,4.064,54.864,70.104,54.864,51.816,41.656,4.064,3.048,4.064,5.08,3.302,5.08,0.0,3.048,66.04,83.312,58.928,69.088,61.976,72.136,60.96,61.976,45.72,23.368,16.256,13.208,16.256,12.192,10.16,9.144,83.312,32.512,22.352,54.864,19.304,31.496,14.224,22.352,19.304
2013-05-31 12:00:00,0.0,,1.016,1.016,4.064,29.464,39.624,31.496,32.512,25.4,,13.208,13.208,11.176,0.0,12.192,10.16,0.0,2.032,7.112,7.112,8.128,9.144,3.048,1.016,3.048,6.096,5.08,2.032,5.08,7.112,2.032,2.032,4.064,3.048,2.032,1.016,1.016,1.016,2.032,,9.144,22.352,5.08,,3.048,4.064,7.112,8.128,7.112,4.064,5.08,7.112,11.176,12.192,7.112,10.16,11.176,1.016,,1.016,,2.032,,0.0,1.016,17.272,21.336,9.144,17.272,18.288,3.048,0.0,6.096,,1.016,1.016,1.016,,1.016,2.032,1.016,1.016,,3.048,1.016,1.016,1.016,11.176,22.352,20.32,24.384,24.384,1.016,,,3.048,0.254,4.064,0.0,2.032,7.112,9.144,9.144,9.144,7.112,14.224,9.144,7.112,12.192,2.032,3.048,3.048,3.048,2.032,2.032,3.048,5.08,13.208,14.224,15.24,19.304,23.368,30.48,3.048,2.032
