id,a_km,b,nugget,g1,d1_m,b1_deg,w1,g2,d2_m,b2_deg,w2,g3,d3_m,b3_deg,w3
12391609,44.617,1.713,0,2320,2369.860951,62.36057611,0.63985926,16019,4016.050007,257.2007629,0.364425949,1720,3115.163423,345.0995497,-0.004285209
12391608,44.617,1.713,0,2320,2080.035369,90.28633905,0.593779437,16019,4414.461644,243.0675534,0.270759441,2790,4279.426339,351.1063959,0.135461122
12391607,44.617,1.713,0,2320,2345.388735,118.5295002,0.492894038,16008,3037.455598,263.3061581,0.289019152,2790,3191.688042,347.679948,0.21808681
12367103,44.617,1.713,0,16093,2368.376298,36.22106893,0.097789157,16096,565.7942104,132.567328,0.674422587,16006,1670.570865,269.149662,0.227788255
12367102,44.617,1.713,0,16093,1594.847923,59.8571334,0.326093469,16096,1544.28446,165.1261589,0.453399271,16053,3119.529739,308.6119203,0.22050726
12290104,44.617,1.713,0,16075,4135.238895,42.39739643,0.375753955,16074,3936.620104,297.1164625,0.341607454,16071,5810.630256,178.3275225,0.282638591
12290103,44.617,1.713,0,16075,3380.22307,54.89299551,0.471864922,16074,3592.692688,280.9831714,0.37663666,16069,6931.113862,183.4511614,0.151498419
12290102,44.617,1.713,0,16074,3575.255158,263.1672857,0.477028186,16065,5632.574681,32.16144894,0.281977472,16066,5706.996305,147.7118491,0.240994342
12290101,44.617,1.713,0,16065,4715.545893,39.12028367,0.329137472,16074,3888.703632,246.747679,0.511535857,16061,5991.183674,114.1333129,0.15932667
12290100,44.617,1.713,0,16065,3900.1712,49.19727922,0.381448159,16075,3031.493049,117.1964406,0.226628531,16074,4463.87189,233.6625232,0.39192331
12290099,44.617,1.713,0,16065,3263.55581,63.8415761,0.628267209,16075,3656.999356,133.0277009,-0.005905176,16074,5214.870122,223.9430539,0.377637968
12342625,44.617,1.713,0,16034,5467.17954,76.43826758,0.574649486,16033,5584.986143,285.1969535,0.542158287,16038,7939.727605,8.085219949,-0.116807773
12342624,44.617,1.713,0,16031,1201.664708,282.5996663,0.848105968,16038,6839.36011,9.218323107,-0.030957052,16034,5296.4984,88.13645075,0.182851084
12367114,44.617,1.713,0,16020,2648.498447,355.5192174,0.337225313,16030,2753.945602,246.7033199,0.351569486,16044,3329.32658,116.3792108,0.311205201
12367113,44.617,1.713,0,16019,4102.543667,32.99247319,0.306163836,16042,3494.310807,157.6259127,0.255250583,16026,2576.906878,255.64159,0.438585581
12367112,44.617,1.713,0,16019,3214.797733,43.51926104,0.391587882,16027,3305.019563,295.9849619,0.280166049,16043,3848.030783,184.8862034,0.328246069
12367111,44.617,1.713,0,16019,2510.585766,60.88926157,0.175599081,16020,739.1275101,201.2310312,0.763534934,16015,4947.566534,325.0991342,0.060865985
12367110,44.617,1.713,0,16019,2176.057437,87.06011393,0.552994646,16098,3959.532498,333.1506418,0.205470453,16022,4438.06049,225.245187,0.241534901
12367109,44.617,1.713,0,16019,2373.076456,114.8743777,0.434067264,16013,2887.382582,350.5812934,0.319533975,16027,3567.98502,238.1780902,0.246398761
12367108,44.617,1.713,0,16029,1756.047171,67.01993373,0.46670625,16098,2251.413225,305.6781327,0.355341023,16020,4031.742601,184.6727834,0.177952727
12367107,44.617,1.713,0,16015,2936.728838,262.5365146,0.355931365,16019,3849.19664,146.7160782,0.345397736,16096,4086.903958,6.996573276,0.2986709
12367106,44.617,1.713,0,16011,912.4855381,140.447174,0.730327997,16096,2985.117937,9.205563582,0.181613464,16017,4892.811971,258.776367,0.088058539
12367105,44.617,1.713,0,16013,1684.314951,199.1889122,0.570438313,16006,2733.770669,323.4033405,0.274726679,16095,4761.128659,68.45132228,0.154835008
12367104,44.617,1.713,0,16013,2760.84218,191.997454,0.271120153,16006,1974.860664,303.3266654,0.518627799,16095,4454.132398,81.75279453,0.210252048
12342607,44.617,1.713,0,16028,888.400708,190.7542066,0.830002287,16062,5769.304534,348.1798421,0.111388373,16098,4219.386931,88.77604386,0.05860934
12342606,44.617,1.713,0,16028,1991.394851,185.3853714,0.625696288,16062,4693.915013,345.151077,0.273215486,16098,4319.37933,103.6547512,0.101088226
12342605,44.617,1.713,0,16006,4900.13989,64.86137677,-0.024249997,16017,2507.049833,150.1902365,0.611060237,16062,3639.373318,340.3462663,0.41318976
12342604,44.617,1.713,0,16006,4520.568458,77.58584401,0.165261398,16062,2630.871895,331.7514205,0.522720334,16028,4208.468911,183.1215741,0.312018269
12342603,44.617,1.713,0,16062,1749.913311,313.643178,0.644537172,16017,4556.885226,164.6792713,0.239635969,16053,4686.424828,51.09342303,0.11582686
12342602,44.617,1.713,0,16090,3989.441299,52.89259058,0.257874751,16017,5630.413265,167.8724886,0.231088075,16059,2679.710414,303.9073913,0.511037174
12367125,44.617,1.713,0,16035,4150.161685,45.3546883,0.863528466,16031,7385.357294,281.5990945,0.430749162,16047,5574.288037,346.5886815,-0.294277629
12342601,44.617,1.713,0,16064,1295.716747,24.40214585,0.523832161,16006,4949.078063,118.4490332,0.054734905,16062,1654.220992,232.2868553,0.421432934
12367124,44.617,1.713,0,16035,3444.350587,58.36432617,0.197163587,16034,838.3347733,289.8933853,0.903347721,16048,5365.487003,351.0796979,-0.100511308
12342600,44.617,1.713,0,16064,518.9180241,82.23063782,0.880704099,16062,2503.999233,212.0773365,0.052487323,16060,4912.704033,263.0567743,0.066808578
12367123,44.617,1.713,0,16035,2994.530788,76.54350325,0.249106239,16034,1154.773197,224.4386925,0.695773036,16039,6247.397889,327.1615972,0.055120724
12342599,44.617,1.713,0,16064,1150.632341,154.630466,0.632823926,16059,2932.26174,231.2700578,0.217369257,16054,4603.628378,63.99801271,0.149806817
12367122,44.617,1.713,0,16035,2921.445737,98.12550115,0.264728724,16034,2104.329385,203.1920205,0.368462835,16047,2492.48699,327.1096823,0.366808441
12367121,44.617,1.713,0,16040,3294.980056,66.3851686,0.377231832,16034,3160.20892,195.5826917,0.398253425,16039,4575.005067,311.4674183,0.224514743
12367120,44.617,1.713,0,16035,3880.986413,132.7108691,0.208601144,16047,1399.659407,264.811434,0.660876358,16042,4769.94082,17.97149446,0.130522498
12342623,44.617,1.713,0,16031,1464.107999,234.623067,0.746168978,16038,5742.689399,10.78497938,0.12307887,16034,5355.351072,100.082492,0.130752153
12342622,44.617,1.713,0,16038,4652.331781,13.08839139,0.212454588,16036,2330.640099,99.6018682,0.276097942,16031,2303.767436,211.82481,0.51144747
12342621,44.617,1.713,0,16038,3574.07152,16.79094477,0.1843744,16036,2725.805195,123.3504367,0.358608794,16046,2249.657183,264.379952,0.457016806
12342620,44.617,1.713,0,16046,2622.276418,239.5205728,0.470319672,16037,2903.267221,348.2322496,0.285420102,16047,4690.806113,92.92827982,0.244260226
12342619,44.617,1.713,0,16046,3340.039443,223.0721629,0.256118696,16037,1837.773332,340.5094492,0.560204719,16047,4854.91633,106.1378277,0.183676585
12342618,44.617,1.713,0,16038,973.6618951,84.55817747,0.465652585,16046,4230.78706,212.9644448,0.07250059,16037,888.8178016,314.4724766,0.461846825
12342617,44.617,1.713,0,16037,816.5362541,233.3761356,0.717463156,16039,2984.595728,120.6751307,0.157609284,16024,3981.525763,352.2122769,0.12492756
12342616,44.617,1.713,0,16037,1734.250857,202.9563424,0.581172523,16024,2889.907738,348.8146951,0.272405303,16030,3727.761165,74.16300585,0.146422173
12342615,44.617,1.713,0,16023,777.2435327,96.16564394,0.573080937,16037,2795.119485,194.4503389,0.15221241,16024,1820.643287,341.3678487,0.274706652
12342614,44.617,1.713,0,16021,1559.775978,40.8599832,0.390086467,16023,1410.278152,147.7926938,0.461197376,16007,4457.507204,276.8215646,0.148716157
12342613,44.617,1.713,0,16023,2416.161284,162.4003669,0.405347244,16027,3965.276324,51.9367508,0.3273504,16007,4484.755907,262.56488,0.267302356
12342612,44.617,1.713,0,16021,1427.710684,136.7508198,0.285415878,16025,644.8076543,254.6930696,0.641808793,16028,4676.600494,359.2624481,0.072775329
12342611,44.617,1.713,0,16021,2353.15985,155.9998296,0.337591819,16014,2242.785765,268.7320646,0.427671205,16105,3861.274057,43.19679259,0.234736976
12342610,44.617,1.713,0,16027,3184.038905,106.1318333,0.291773204,16028,2458.74789,357.6127646,0.318010036,16014,2543.032118,242.8756236,0.39021676
12342609,44.617,1.713,0,16027,3633.825067,123.2892361,0.169548988,16014,3219.964374,225.1916383,0.198451377,16028,1352.465083,354.7595166,0.631999634
12342608,44.617,1.713,0,16105,2630.530173,101.2793091,0.071869816,16014,4090.669229,214.306476,0.034262552,16028,277.6616156,328.6038847,0.893867632
12307599,44.617,1.713,0,16063,818.3723183,91.15244126,0.667581554,16075,2921.408435,214.5260324,0.122283556,16065,2071.739639,317.4922344,0.21013489
12307598,44.617,1.713,0,16075,3896.590319,205.510728,-0.066852013,16065,1482.231191,286.3568038,0.825016663,16060,4782.604675,128.5942155,0.241835351
12307609,44.617,1.713,0,16055,2875.366035,62.87021288,0.522192931,16067,5560.902017,163.35147,0.114107177,16071,4054.46631,267.5886725,0.363699892
12307608,44.617,1.713,0,16055,2544.649126,85.46112018,0.46609353,16066,2239.661459,329.1552268,0.35994432,16073,5480.257565,238.3610342,0.17396215
12307607,44.617,1.713,0,16055,2673.408156,109.8651916,0.568189866,16071,4742.017442,239.7316142,0.267808136,16075,6638.128607,347.1449769,0.164001998
12307606,44.617,1.713,0,16055,3206.767511,129.0041851,0.189338895,16066,1229.350249,256.0312632,0.638811325,16061,3423.976802,21.39355573,0.17184978
12307605,44.617,1.713,0,16055,3985.472535,141.7088928,0.301904423,16070,6958.254052,272.1115591,0.175000726,16061,2413.222551,30.55005021,0.523094852
12307604,44.617,1.713,0,16066,2804.31585,206.1904988,0.311117526,16075,3501.10149,333.8331381,0.21411823,16057,1755.773843,83.07954706,0.474764244
12307603,44.617,1.713,0,16061,1190.330301,96.82310843,0.599020413,16066,3838.917195,199.1616742,0.124017977,16075,2565.969168,322.3806113,0.27696161
12307602,44.617,1.713,0,16066,4906.611449,195.1512742,0.163668702,16075,1837.150062,300.1462777,0.578600441,16060,4095.076493,69.17391674,0.257730856
12307601,44.617,1.713,0,16075,1621.878978,263.3722408,0.460926279,16063,2366.180638,21.38960212,0.335283183,16057,3539.779492,151.7420164,0.203790539
12307600,44.617,1.713,0,16075,2085.742801,231.5484355,0.391362186,16065,2975.175567,332.4198676,0.112013736,16058,1675.391971,74.16025113,0.496624077
12356607,44.617,1.713,0,16098,767.1548752,78.31540256,0.322439591,16015,530.4729114,215.9571677,0.639418953,16006,4482.020679,13.0376685,0.038141456
12356606,44.617,1.713,0,16006,3403.966795,16.91626635,0.204790639,16098,1201.97612,142.5660824,0.556719389,16017,2416.024692,245.5428252,0.238489972
12356605,44.617,1.713,0,16006,2355.765069,24.31037119,0.491221075,16016,3010.608605,214.5531875,0.358859611,16013,2621.348999,128.6913911,0.149919313
12356604,44.617,1.713,0,16006,1405.858766,42.4660365,0.755391794,16017,3922.701209,214.8319125,0.258769708,16011,4322.683029,133.4190317,-0.014161502
12356603,44.617,1.713,0,16053,3014.056487,3.454676664,0.187599878,16006,931.3600353,94.47922287,0.701715197,16015,4884.536999,184.6275307,0.110684925
12381112,44.617,1.713,0,16042,4792.683986,206.7838538,0.137603353,16019,2703.183015,332.3163129,0.578504478,2800,4444.126336,130.5918728,0.283892169
12381111,44.617,1.713,0,16045,4161.847264,164.9436489,0.266806624,16019,1809.913999,315.1861367,0.644350538,2320,5760.281608,55.37458105,0.088842838
12381110,44.617,1.713,0,1720,4462.227002,24.06841343,0.177334585,16045,5237.428111,168.3082224,0.154510728,16019,1307.064518,277.6574387,0.668154687
12381109,44.617,1.713,0,16019,1614.031444,234.571932,0.685814508,2320,4817.10427,77.36771817,0.200213031,16010,3998.089205,343.9828472,0.113972461
12381108,44.617,1.713,0,2320,4681.059553,90.68940859,0.09833323,16019,2442.506994,213.1309519,0.19155306,16008,813.0975187,330.8046077,0.71011371
12381107,44.617,1.713,0,1720,1911.588935,67.06548889,0.204157891,16008,577.3941391,226.1518323,0.726368109,16010,1985.179933,324.8559885,0.069474
12381106,44.617,1.713,0,2790,2731.209406,44.06660401,0.241689066,16008,1571.531133,196.114546,0.403528358,16010,1270.884569,293.8317143,0.354782576
12381105,44.617,1.713,0,16096,3558.283187,302.2633991,0.223269362,2790,2064.095322,65.6006676,0.459582236,16008,2658.969367,189.8744071,0.317148402
12381104,44.617,1.713,0,2790,1877.641062,97.87107343,0.409144271,16010,2087.059973,215.16856,0.37943747,5600,3531.113735,339.9971532,0.211418258
12356623,44.617,1.713,0,16047,3401.983948,21.97278299,0.204764245,16034,1998.187162,115.8862288,0.55096328,16031,4733.848295,260.4855222,0.244272476
12356622,44.617,1.713,0,16034,2662.162729,138.1217824,0.197402435,16036,1220.167306,254.6211697,0.619557939,16048,3493.571306,29.747962,0.183039626
12356621,44.617,1.713,0,16036,1867.475465,219.8663913,0.544880406,16039,3093.086518,344.5743242,0.31363868,16035,5698.107398,105.9996117,0.141480915
12356620,44.617,1.713,0,16048,1877.734745,64.32285258,0.505809119,16036,2819.60886,205.584591,0.319377745,16038,3422.332289,313.99375,0.174813136
12356619,44.617,1.713,0,16048,1697.756316,100.0461171,0.355277918,16036,3857.072585,198.7248409,0.077137247,16039,1151.998284,311.4181825,0.567584835
12356618,44.617,1.713,0,16030,3305.752659,2.703097161,0.150099841,16048,2168.62279,130.4142905,0.245925225,16039,950.3525382,248.5406996,0.603974934
12356617,44.617,1.713,0,16023,3450.503061,309.6400858,0.36256924,16043,2903.639026,54.96325794,0.297043126,16047,3687.522146,161.8378848,0.340387634
12356616,44.617,1.713,0,16039,2729.028099,199.8275412,0.384704219,16043,2421.827206,76.69858601,0.402856011,16021,4219.652411,325.1878847,0.212439769
12356615,44.617,1.713,0,16026,1539.699301,5.491957723,0.027951361,16030,97.98685964,106.1653199,0.957280902,16037,4935.015499,237.6387596,0.014767737
12356614,44.617,1.713,0,16026,441.4325673,16.68688334,0.817662371,16023,2943.64806,247.4666697,0.101976734,16043,2850.568035,125.6740746,0.080360895
12356613,44.617,1.713,0,16020,2800.169181,58.02786236,0.087043902,16026,695.0992004,171.2163774,0.35073177,16022,512.8063533,287.7970127,0.562224328
12356612,44.617,1.713,0,16020,2384.13115,81.00106045,0.15127918,16022,1080.403944,208.099825,0.526005971,16027,1447.870248,345.2463379,0.322714849
12356611,44.617,1.713,0,16022,2129.721368,194.3960703,0.122627851,16027,485.6765704,306.7128419,0.813382672,16019,4936.775421,76.24904101,0.063989478
12356610,44.617,1.713,0,16027,916.2837968,206.5781257,0.648448054,16105,1962.367527,334.4400954,0.264187825,16019,4775.079743,89.2358058,0.087364121
12356609,44.617,1.713,0,16027,1976.720312,192.5816127,0.325462709,16105,1090.183119,307.2923573,0.53860291,16011,4142.760054,51.5180498,0.13593438
12356608,44.617,1.713,0,16016,1852.107253,297.3139815,0.49129609,16027,3072.366426,188.4452535,0.250442414,16011,3541.017517,65.50582624,0.258261497
12332111,44.617,1.713,0,16014,373.1330488,105.4723248,0.905904427,16007,3418.181355,213.5158155,0.039733171,16055,5034.824279,316.4748864,0.054362402
12332110,44.617,1.713,0,16028,3469.513768,46.07869842,0.148212451,16014,1255.728052,164.3789207,0.690209777,16055,4315.967567,306.0647906,0.161577771
12332109,44.617,1.713,0,16014,2340.669894,172.2249609,0.471334021,16055,3790.775298,292.1786735,0.299760925,16017,4512.405885,60.61707255,0.228905054
12332108,44.617,1.713,0,16014,3441.640336,175.0800163,0.220867304,16055,3546.360328,275.1964249,0.41742996,16017,4063.347455,74.23211053,0.361702736
12332107,44.617,1.713,0,16062,5774.017301,14.22241201,0.120973191,16028,2603.606208,110.7568718,0.504011033,16055,3639.734988,257.4865994,0.375015776
12332106,44.617,1.713,0,16062,4699.69384,17.29404459,0.286937036,16028,3155.051833,130.1069794,0.376685241,16055,4047.590279,242.0289111,0.336377723
12332105,44.617,1.713,0,16055,4688.564015,230.0878912,0.346496789,16017,4443.331408,120.0534621,0.304527364,16059,4794.531109,5.254483823,0.348975847
12332104,44.617,1.713,0,16062,2641.137822,30.8436131,0.481189944,16028,4868.096,150.8651129,0.246869148,16057,4334.746312,274.3848484,0.271940908
12356627,44.617,1.713,0,16036,5334.435243,348.3885962,-0.21542215,16031,5865.715398,308.5636456,0.744043713,16035,7566.822661,47.74614212,0.471378437
12332103,44.617,1.713,0,16017,5849.739569,139.4503949,0.224485073,16057,4412.76335,259.8399896,0.246795005,16059,2585.272112,8.812545781,0.528719922
12356626,44.617,1.713,0,16034,3081.200498,37.11795156,1.018430553,16036,4258.48234,345.110682,-0.568704374,16031,5264.143447,298.9342615,0.550273822
12332102,44.617,1.713,0,16062,1311.958509,87.90471224,0.536240152,16057,4755.974332,246.6079488,0.174981449,16059,1492.6918,14.53237246,0.288778399
12356625,44.617,1.713,0,16034,2279.49712,53.77257561,0.843555701,16036,3205.800499,339.6508799,-0.224835213,16031,4845.600576,287.2516317,0.381279512
12332101,44.617,1.713,0,16059,486.7634854,46.49203432,0.694920193,16062,1670.48068,129.4687191,0.145787134,16060,2304.926378,281.6639679,0.159292673
12356624,44.617,1.713,0,16034,1833.690692,82.56149938,0.74610558,16031,4659.67224,274.0276163,0.284178797,16039,6356.70421,353.1241243,-0.030284377
12332100,44.617,1.713,0,16059,842.658674,156.832659,0.763917697,16060,2368.055217,254.2237241,0.194921613,16090,5738.76215,88.62921064,0.04116069
12332099,44.617,1.713,0,16059,1909.854907,170.6589467,0.565204774,16058,4502.98778,263.2068942,0.269835231,16090,5797.743756,99.65668477,0.164959995
12332124,44.617,1.713,0,16031,1449.489063,81.57928291,0.704366964,16033,2820.611294,276.195342,0.343549054,16046,3089.363003,8.017863048,-0.047916017
12332123,44.617,1.713,0,16046,1991.927512,11.86330785,0.314019422,16031,1673.48372,122.4332606,0.438931532,16033,2938.093578,254.0905168,0.247049046
12332122,44.617,1.713,0,16031,2442.175056,145.2786289,0.639121322,16032,5357.408584,305.209048,0.264737621,16038,5785.840727,39.23295733,0.096141057
12332121,44.617,1.713,0,16032,4823.431478,294.2241456,0.316737396,16031,3404.709145,156.2799677,0.458373905,16038,4960.242817,47.1744573,0.2248887
12332120,44.617,1.713,0,16037,3442.322748,35.78791993,0.228534475,16046,1422.500456,165.9547549,0.630762091,16032,4504.815023,281.126271,0.140703434
12332119,44.617,1.713,0,16018,5238.431705,328.9986284,0.333901664,16033,5998.375795,209.0348151,0.315193617,16039,5253.885842,82.92578873,0.350904719
12332118,44.617,1.713,0,16037,2051.728766,73.78909869,0.44903567,16046,3612.228989,175.1985813,0.291015449,16018,4338.513447,321.1829144,0.259948881
12332117,44.617,1.713,0,16023,4005.188078,58.60886984,0.297031794,16018,3559.274841,309.6375778,0.396265591,16046,4717.715617,176.5863806,0.306702615
12332116,44.617,1.713,0,16024,3454.137361,36.2626613,0.131237559,16037,2535.011646,130.5130372,0.467278773,16018,2996.396871,292.7921401,0.401483668
12332115,44.617,1.713,0,16037,3351.25631,145.341378,0.313779234,16018,2784.345785,271.0490342,0.418797978,16025,3721.313141,33.32905777,0.267422788
12332114,44.617,1.713,0,16007,1885.028204,284.7379987,0.529493994,16037,4301.134962,154.016877,0.192522606,16025,2844.509175,45.33811838,0.277983399
12332113,44.617,1.713,0,16014,2157.939848,10.75106949,0.366014371,16007,1949.175705,251.1348879,0.447228797,16023,4079.986101,125.2195494,0.186756832
12332112,44.617,1.713,0,16014,1079.745087,20.6670157,0.638450983,16007,2551.370752,226.9994167,0.241378107,16024,2562.56979,130.2012606,0.120170909
12297103,44.617,1.713,0,16075,2232.806162,27.54790847,0.540313621,16074,5308.600861,277.7967188,0.162953868,16066,3915.080253,160.0023426,0.296732512
12297102,44.617,1.713,0,16075,1332.868347,49.26209748,1.008101812,16061,3977.939626,109.1365062,-0.256662767,16066,4966.428971,164.6324555,0.248560955
12297101,44.617,1.713,0,16065,3897.667794,18.59886169,0.405879537,16074,5512.848914,254.2165791,0.311845987,16057,5321.794862,126.5697959,0.282274476
12297100,44.617,1.713,0,16065,2857.93936,25.27823833,0.578705018,16074,5932.407234,243.9060133,0.253988609,16057,6033.019104,135.196149,0.167306373
12297099,44.617,1.713,0,16065,1899.553232,39.08568157,0.738902561,16074,6516.131701,235.1964619,0.193094959,16061,5923.267092,141.4682124,0.06800248
12297098,44.617,1.713,0,16065,1230.155097,72.75921928,0.91286361,16074,7224.338409,228.0534774,0.141587767,16061,6814.280634,147.44187,-0.054451378
