ID,Latitude,Longitude
3620,39.289336800000001,-94.628969100000006
3600,39.289198100000000,-94.645378300000004
7010,39.122897999999999,-94.712834000000001
2540,39.266929500000003,-94.518555300000003
2520,39.245374699999999,-94.498011099999999
3810,39.246234200000004,-94.617708100000002
3770,39.189593899999998,-94.424915600000006
16048,38.812609999999999,-94.675690000000003
16035,38.781750000000002,-94.631630000000001
16040,38.807380000000002,-94.630520000000004
16049,38.842579999999998,-94.612799999999993
2800,38.859486699999998,-94.585526500000000
2320,38.925231699999998,-94.571011499999997
2700,38.931497299999997,-94.526008099999999
2710,38.953897800000000,-94.538500999999997
2420,38.972711599999997,-94.548375800000002
5110,38.998600000000003,-94.558300000000003
2440,39.014274499999999,-94.524134799999999
2460,39.037405300000003,-94.522620599999996
4080,39.036633799999997,-94.476568000000000
4060,39.038649300000003,-94.478582900000006
4040,39.044464400000003,-94.492849800000002
4160,39.098109500000000,-94.523447599999997
2500,39.089770799999997,-94.493078699999998
16093,38.992440000000002,-94.649249999999995
5600,38.994693499999997,-94.639625899999999
16094,38.997380000000000,-94.636470000000003
5700,39.022575699999997,-94.642787700000000
5800,39.033069400000002,-94.605365800000001
5900,39.040312499999999,-94.585445899999996
5170,39.004267599999999,-94.584198000000001
5100,39.013533600000002,-94.564480000000003
5200,39.066764900000003,-94.565536300000005
5400,39.040527699999998,-94.566492800000006
6000,39.037060799999999,-94.531346900000003
16087,38.767603999999999,-95.024220999999997
16084,38.782719999999998,-94.991969999999995
16085,38.822800000000001,-94.898690000000002
16088,38.768932999999997,-94.871385000000004
16086,38.863219999999998,-94.844130000000007
16068,38.883690000000001,-94.879859999999994
16073,38.898249999999997,-94.888109999999998
16071,38.912720000000000,-94.881659999999997
16069,38.912610000000001,-94.888159999999999
16070,38.956020000000002,-94.915270000000007
16072,38.956299999999999,-94.923389999999998
16074,38.980499999999999,-94.925860000000000
16037,38.830500000000001,-94.742440000000002
16038,38.825997000000001,-94.723859000000004
16039,38.821719999999999,-94.705110000000005
3640,39.311132499999999,-94.643191700000003
2610,39.304904700000002,-94.492127199999999
3960,39.194922900000002,-94.548267300000006
3720,39.259974600000000,-94.565079600000004
3860,39.189886399999999,-94.610029400000002
16018,38.854970000000002,-94.797079999999994
16007,38.869000000000000,-94.786111000000005
16014,38.894165999999998,-94.760833000000005
16028,38.927109999999999,-94.736720000000005
16017,38.935619000000003,-94.720149000000006
16016,38.932378000000000,-94.714160000000007
16015,38.931080000000001,-94.698499999999996
16098,38.936525000000003,-94.686368999999999
16013,38.940579999999997,-94.671049999999994
16011,38.938758000000000,-94.658150000000006
16006,38.974499999999999,-94.684269999999998
16096,38.971620999999999,-94.660111000000001
16029,38.931440000000002,-94.646500000000003
16010,38.949438000000001,-94.638515999999996
16008,38.931330000000003,-94.629720000000006
16095,38.971469999999997,-94.614270000000005
2790,38.962980700000003,-94.603487299999998
1720,38.941991000000002,-94.604847100000001
16105,38.920803999999997,-94.705141999999995
16083,38.840409999999999,-95.015550000000005
16080,38.855049999999999,-95.005359999999996
16076,38.855910000000002,-94.934079999999994
16077,38.869410000000002,-94.970500000000001
16082,38.889699999999998,-95.037750000000003
16078,38.898769999999999,-94.976830000000007
16081,38.948520000000002,-94.993330000000000
16079,38.956629999999997,-94.973770000000002
2730,38.972802399999999,-94.474188200000000
2720,38.961549200000000,-94.474845099999996
2890,38.995266100000002,-94.446260699999996
2740,38.959507500000001,-94.446587399999999
2840,38.964456100000000,-94.426924999999997
4200,39.320904800000001,-94.701788300000004
4000,39.227800000000002,-94.468299999999999
3920,39.200000000000003,-94.492199999999997
16067,38.867300000000000,-94.815410000000000
16055,38.927270000000000,-94.805796999999998
16066,38.942110000000000,-94.848690000000005
16057,38.967219999999998,-94.814940000000007
16061,38.973939999999999,-94.821330000000003
16075,38.993020000000001,-94.853549999999998
16065,39.028500000000001,-94.851519999999994
16064,39.005719999999997,-94.729079999999996
16062,38.985660000000003,-94.749880000000005
16059,38.998080000000002,-94.760999999999996
16060,38.998800000000003,-94.791160000000005
16058,39.009410000000003,-94.816500000000005
16063,39.015000000000001,-94.825550000000007
3700,39.225746500000000,-94.520593800000000
2620,39.297955000000002,-94.454782100000003
2600,39.297039499999997,-94.571661199999994
2650,39.170702499999997,-94.533390100000005
3980,39.236564000000001,-94.468444000000005
2630,39.267347000000001,-94.477309599999998
2640,39.180912200000002,-94.559352399999995
16030,38.854770000000002,-94.693910000000002
16043,38.850409999999997,-94.667969999999997
16042,38.846111000000001,-94.649000000000001
16044,38.852159999999998,-94.630330000000001
16045,38.858969999999999,-94.611720000000005
3820,39.217355599999998,-94.601638100000002
3800,39.217159799999997,-94.618743499999994
4150,39.239749600000003,-94.663712599999997
3740,39.248062400000002,-94.554122000000007
3900,39.181775100000003,-94.601123799999996
3680,39.213935300000003,-94.516020299999994
3880,39.211735099999999,-94.640684899999997
7020,39.084088299999998,-94.652451799999994
7000,39.075595999999997,-94.657436000000004
7060,39.141502000000003,-94.691359000000006
7030,39.156379999999999,-94.822500000000005
7080,39.115591999999999,-94.851815999999999
7050,39.091082000000000,-94.755780999999999
3940,39.198099999999997,-94.529700000000005
3760,39.173753599999998,-94.449250300000003
3660,39.306116899999999,-94.648745899999994
3690,39.294000599999997,-94.589492500000006
16025,38.883360000000003,-94.742130000000003
16023,38.854379999999999,-94.726079999999996
16024,38.870440000000002,-94.742080000000001
16021,38.875799999999998,-94.723500000000001
16022,38.876330000000003,-94.700659999999999
16026,38.868830000000003,-94.693629999999999
16027,38.897550000000003,-94.699550000000002
16020,38.888750000000002,-94.667940000000002
16019,38.906359999999999,-94.639970000000005
16053,39.002130000000001,-94.693550000000002
16090,39.007219999999997,-94.698800000000006
16052,39.021970000000003,-94.694416000000004
16054,39.033880000000003,-94.687659999999994
16051,39.043770000000002,-94.655969999999996
3000,39.058683700000003,-94.626009600000003
2900,39.071861699999999,-94.605554999999995
1010,39.105439599999997,-94.559400100000005
16032,38.812049999999999,-94.816079999999999
16033,38.767249999999997,-94.797330000000002
16031,38.767159999999997,-94.748549999999994
16046,38.792630000000003,-94.760720000000006
16036,38.781888000000002,-94.708470000000005
16047,38.803629999999998,-94.681020000000004
16034,38.767440000000001,-94.674130000000005
16005,39.028300000000002,-94.626000000000005
16050,39.038549000000003,-94.670130999999998
