time,event_raw_value_str,event_value,event_unit
2014-08-23 11:28:52+00:00,0.0,0.0,mm
2014-08-23 23:26:00+00:00,0.0,0.0,mm
2014-08-24 11:23:07+00:00,0.0,0.0,mm
2014-08-24 23:20:15+00:00,0.0,0.0,mm
2014-08-25 11:17:22+00:00,0.0,0.0,mm
2014-08-25 23:14:30+00:00,0.0,0.0,mm
2014-08-26 11:11:37+00:00,0.0,0.0,mm
2014-08-26 23:08:44+00:00,0.0,0.0,mm
2014-08-27 11:05:52+00:00,0.0,0.0,mm
2014-08-27 23:02:59+00:00,0.0,0.0,mm
2014-08-28 11:00:06+00:00,0.0,0.0,mm
2014-08-28 22:57:14+00:00,0.0,0.0,mm
2014-08-29 10:54:21+00:00,0.0,0.0,mm
2014-08-29 12:15:32+00:00,0.04,1.016,mm
2014-08-29 19:53:17+00:00,0.04,1.016,mm
2014-08-29 19:56:17+00:00,0.04,1.016,mm
2014-08-29 19:59:40+00:00,0.04,1.016,mm
2014-08-29 20:17:12+00:00,0.04,1.016,mm
2014-08-29 22:30:03+00:00,0.04,1.016,mm
2014-08-29 22:51:28+00:00,0.0,0.0,mm
2014-08-30 10:48:35+00:00,0.0,0.0,mm
2014-08-30 22:45:43+00:00,0.0,0.0,mm
2014-08-31 10:42:50+00:00,0.0,0.0,mm
2014-08-31 22:18:10+00:00,0.04,1.016,mm
2014-08-31 22:19:01+00:00,0.04,1.016,mm
2014-08-31 22:19:45+00:00,0.04,1.016,mm
2014-08-31 22:20:27+00:00,0.04,1.016,mm
2014-08-31 22:21:28+00:00,0.04,1.016,mm
2014-08-31 22:22:14+00:00,0.04,1.016,mm
2014-08-31 22:23:06+00:00,0.04,1.016,mm
2014-08-31 22:24:06+00:00,0.04,1.016,mm
2014-08-31 22:25:06+00:00,0.04,1.016,mm
2014-08-31 22:26:38+00:00,0.04,1.016,mm
2014-08-31 22:29:53+00:00,0.08,2.032,mm
2014-08-31 22:38:33+00:00,0.08,2.032,mm
2014-08-31 22:39:58+00:00,0.0,0.0,mm
2014-08-31 22:57:30+00:00,0.04,1.016,mm
2014-08-31 23:28:20+00:00,0.04,1.016,mm
2014-09-01 00:04:40+00:00,0.04,1.016,mm
2014-09-01 00:48:14+00:00,0.08,2.032,mm
2014-09-01 00:58:10+00:00,0.04,1.016,mm
2014-09-01 01:09:57+00:00,0.04,1.016,mm
2014-09-01 01:19:21+00:00,0.04,1.016,mm
2014-09-01 01:28:18+00:00,0.04,1.016,mm
2014-09-01 01:41:39+00:00,0.04,1.016,mm
2014-09-01 01:53:13+00:00,0.04,1.016,mm
2014-09-01 02:06:27+00:00,0.04,1.016,mm
2014-09-01 02:24:22+00:00,0.04,1.016,mm
2014-09-01 02:35:06+00:00,0.04,1.016,mm
2014-09-01 02:44:15+00:00,0.04,1.016,mm
2014-09-01 02:52:02+00:00,0.04,1.016,mm
2014-09-01 03:39:24+00:00,0.16,4.064,mm
2014-09-01 10:37:05+00:00,0.04,1.016,mm
2014-09-01 21:00:06+00:00,0.04,1.016,mm
2014-09-01 21:12:43+00:00,0.04,1.016,mm
2014-09-01 21:14:56+00:00,0.04,1.016,mm
2014-09-01 21:18:30+00:00,0.04,1.016,mm
2014-09-01 21:22:15+00:00,0.08,2.032,mm
2014-09-01 21:23:56+00:00,0.04,1.016,mm
2014-09-01 21:25:46+00:00,0.04,1.016,mm
2014-09-01 21:26:56+00:00,0.04,1.016,mm
2014-09-01 21:28:24+00:00,0.04,1.016,mm
2014-09-01 22:34:12+00:00,0.0,0.0,mm
2014-09-02 10:31:19+00:00,0.0,0.0,mm
2014-09-02 22:28:27+00:00,0.0,0.0,mm
2014-09-03 06:40:59+00:00,0.04,1.016,mm
2014-09-03 06:45:10+00:00,0.04,1.016,mm
2014-09-03 07:57:03+00:00,0.04,1.016,mm
2014-09-03 08:10:02+00:00,0.04,1.016,mm
2014-09-03 08:14:59+00:00,0.04,1.016,mm
2014-09-03 08:17:33+00:00,0.04,1.016,mm
2014-09-03 08:23:50+00:00,0.04,1.016,mm
2014-09-03 08:41:00+00:00,0.04,1.016,mm
2014-09-03 08:48:50+00:00,0.04,1.016,mm
2014-09-03 09:33:13+00:00,0.04,1.016,mm
2014-09-03 09:59:43+00:00,0.04,1.016,mm
2014-09-03 10:25:34+00:00,0.0,0.0,mm
2014-09-03 22:22:41+00:00,0.0,0.0,mm
2014-09-04 10:19:49+00:00,0.0,0.0,mm
2014-09-04 22:16:56+00:00,0.0,0.0,mm
2014-09-05 10:14:03+00:00,0.0,0.0,mm
2014-09-05 16:14:56+00:00,0.04,1.016,mm
2014-09-05 16:19:37+00:00,0.04,1.016,mm
2014-09-05 16:26:26+00:00,0.04,1.016,mm
2014-09-05 17:05:27+00:00,0.04,1.016,mm
2014-09-05 17:28:52+00:00,0.04,1.016,mm
2014-09-05 22:11:11+00:00,0.0,0.0,mm
2014-09-06 10:08:18+00:00,0.0,0.0,mm
2014-09-07 10:02:33+00:00,0.0,0.0,mm
2014-09-07 21:59:40+00:00,0.0,0.0,mm
2014-09-08 09:56:47+00:00,0.0,0.0,mm
2014-09-08 21:53:55+00:00,0.0,0.0,mm
2014-09-09 09:51:02+00:00,0.0,0.0,mm
2014-09-09 21:48:09+00:00,0.0,0.0,mm
2014-09-10 00:53:44+00:00,0.04,1.016,mm
2014-09-10 02:09:08+00:00,0.04,1.016,mm
2014-09-10 02:19:11+00:00,0.04,1.016,mm
2014-09-10 02:24:10+00:00,0.04,1.016,mm
2014-09-10 02:41:55+00:00,0.04,1.016,mm
2014-09-10 02:52:00+00:00,0.04,1.016,mm
2014-09-10 03:02:05+00:00,0.04,1.016,mm
2014-09-10 03:29:44+00:00,0.04,1.016,mm
2014-09-10 03:37:06+00:00,0.04,1.016,mm
2014-09-10 04:02:57+00:00,0.04,1.016,mm
2014-09-10 09:45:17+00:00,0.0,0.0,mm
2014-09-10 21:42:24+00:00,0.0,0.0,mm
2014-09-11 06:18:38+00:00,0.04,1.016,mm
2014-09-11 09:39:31+00:00,0.0,0.0,mm
2014-09-11 21:36:39+00:00,0.0,0.0,mm
2014-09-12 09:33:46+00:00,0.0,0.0,mm
2014-09-12 21:30:54+00:00,0.0,0.0,mm
2014-09-13 09:28:02+00:00,0.0,0.0,mm
2014-09-13 21:25:09+00:00,0.0,0.0,mm
2014-09-14 09:22:16+00:00,0.0,0.0,mm
2014-09-14 21:19:24+00:00,0.0,0.0,mm
2014-09-15 09:16:31+00:00,0.0,0.0,mm
2014-09-15 21:13:38+00:00,0.0,0.0,mm
2014-09-16 09:10:46+00:00,0.0,0.0,mm
2014-09-16 21:07:53+00:00,0.0,0.0,mm
2014-09-17 05:25:56+00:00,0.04,1.016,mm
2014-09-17 08:06:38+00:00,0.04,1.016,mm
2014-09-17 09:05:00+00:00,0.0,0.0,mm
2014-09-17 21:02:08+00:00,0.0,0.0,mm
2014-09-18 08:59:15+00:00,0.0,0.0,mm
2014-09-18 20:56:22+00:00,0.0,0.0,mm
2014-09-19 08:53:30+00:00,0.0,0.0,mm
2014-09-19 20:50:37+00:00,0.0,0.0,mm
2014-09-20 08:47:44+00:00,0.0,0.0,mm
2014-09-20 20:44:52+00:00,0.0,0.0,mm
2014-09-21 08:41:59+00:00,0.0,0.0,mm
2014-09-21 20:39:06+00:00,0.0,0.0,mm
2014-09-22 08:36:14+00:00,0.0,0.0,mm
2014-09-22 20:33:21+00:00,0.0,0.0,mm
2014-09-23 08:30:29+00:00,0.0,0.0,mm
2014-09-23 20:27:36+00:00,0.0,0.0,mm
2014-09-24 07:10:27+00:00,0.04,1.016,mm
2014-09-24 07:59:21+00:00,0.04,1.016,mm
2014-09-24 08:24:43+00:00,0.0,0.0,mm
2014-09-24 20:21:51+00:00,0.0,0.0,mm
2014-09-25 08:18:58+00:00,0.0,0.0,mm
2014-09-25 20:16:05+00:00,0.0,0.0,mm
2014-09-26 08:13:13+00:00,0.0,0.0,mm
2014-09-26 08:17:00+00:00,0.04,1.016,mm
2014-09-26 20:10:20+00:00,0.0,0.0,mm
2014-09-27 08:07:27+00:00,0.0,0.0,mm
2014-09-27 20:04:35+00:00,0.0,0.0,mm
2014-09-28 08:01:42+00:00,0.0,0.0,mm
2014-09-28 19:58:49+00:00,0.0,0.0,mm
2014-09-29 07:55:57+00:00,0.0,0.0,mm
2014-09-29 19:53:04+00:00,0.0,0.0,mm
2014-09-30 07:50:12+00:00,0.0,0.0,mm
2014-09-30 19:47:19+00:00,0.0,0.0,mm
2014-10-01 05:47:10+00:00,0.04,1.016,mm
2014-10-01 05:48:14+00:00,0.04,1.016,mm
2014-10-01 05:48:36+00:00,0.04,1.016,mm
2014-10-01 05:49:00+00:00,0.04,1.016,mm
2014-10-01 05:49:54+00:00,0.08,2.032,mm
2014-10-01 05:51:22+00:00,0.04,1.016,mm
2014-10-01 06:10:20+00:00,0.04,1.016,mm
2014-10-01 07:44:26+00:00,0.0,0.0,mm
2014-10-01 08:57:04+00:00,0.04,1.016,mm
2014-10-01 09:23:20+00:00,0.04,1.016,mm
2014-10-01 09:34:43+00:00,0.04,1.016,mm
2014-10-01 09:36:21+00:00,0.04,1.016,mm
2014-10-01 09:41:36+00:00,0.04,1.016,mm
2014-10-01 09:48:22+00:00,0.04,1.016,mm
2014-10-01 09:50:25+00:00,0.04,1.016,mm
2014-10-01 10:54:45+00:00,0.04,1.016,mm
2014-10-01 10:57:11+00:00,0.04,1.016,mm
2014-10-01 19:41:33+00:00,0.0,0.0,mm
2014-10-01 21:24:38+00:00,0.04,1.016,mm
2014-10-01 21:51:47+00:00,0.04,1.016,mm
2014-10-01 21:55:03+00:00,0.04,1.016,mm
2014-10-01 21:59:49+00:00,0.04,1.016,mm
2014-10-01 22:03:52+00:00,0.04,1.016,mm
2014-10-01 22:06:40+00:00,0.04,1.016,mm
2014-10-01 22:08:45+00:00,0.04,1.016,mm
2014-10-01 22:11:54+00:00,0.04,1.016,mm
2014-10-01 23:19:49+00:00,0.04,1.016,mm
2014-10-01 23:29:47+00:00,0.08,2.032,mm
2014-10-01 23:59:51+00:00,0.04,1.016,mm
2014-10-02 00:22:02+00:00,0.04,1.016,mm
2014-10-02 01:52:50+00:00,0.04,1.016,mm
2014-10-02 07:38:41+00:00,0.0,0.0,mm
2014-10-02 08:40:18+00:00,0.04,1.016,mm
2014-10-02 08:42:16+00:00,0.04,1.016,mm
2014-10-02 08:43:44+00:00,0.04,1.016,mm
2014-10-02 08:45:16+00:00,0.04,1.016,mm
2014-10-02 08:46:07+00:00,0.04,1.016,mm
2014-10-02 08:46:47+00:00,0.04,1.016,mm
2014-10-02 08:47:23+00:00,0.04,1.016,mm
2014-10-02 08:48:11+00:00,0.04,1.016,mm
2014-10-02 08:49:00+00:00,0.04,1.016,mm
2014-10-02 08:49:51+00:00,0.04,1.016,mm
2014-10-02 08:50:38+00:00,0.04,1.016,mm
2014-10-02 08:51:42+00:00,0.04,1.016,mm
2014-10-02 08:53:48+00:00,0.04,1.016,mm
2014-10-02 09:00:53+00:00,0.08,2.032,mm
2014-10-02 09:03:17+00:00,0.04,1.016,mm
2014-10-02 09:05:05+00:00,0.04,1.016,mm
2014-10-02 09:07:45+00:00,0.04,1.016,mm
2014-10-02 09:12:17+00:00,0.08,2.032,mm
2014-10-02 09:13:22+00:00,0.04,1.016,mm
2014-10-02 09:14:12+00:00,0.04,1.016,mm
2014-10-02 09:14:56+00:00,0.04,1.016,mm
2014-10-02 09:19:09+00:00,0.08,2.032,mm
2014-10-02 09:33:54+00:00,0.04,1.016,mm
2014-10-02 09:57:38+00:00,0.08,2.032,mm
2014-10-02 11:15:40+00:00,0.04,1.016,mm
2014-10-02 11:16:45+00:00,0.04,1.016,mm
2014-10-02 11:17:33+00:00,0.04,1.016,mm
2014-10-02 11:19:15+00:00,0.04,1.016,mm
2014-10-02 11:20:00+00:00,0.04,1.016,mm
2014-10-02 11:20:37+00:00,0.04,1.016,mm
2014-10-02 11:21:07+00:00,0.04,1.016,mm
2014-10-02 11:22:23+00:00,0.08,2.032,mm
2014-10-02 11:23:16+00:00,0.04,1.016,mm
2014-10-02 11:24:04+00:00,0.04,1.016,mm
2014-10-02 11:28:50+00:00,0.12,3.0479999999999996,mm
2014-10-02 11:32:29+00:00,0.08,2.032,mm
2014-10-02 11:38:58+00:00,0.12,3.0479999999999996,mm
2014-10-02 11:40:09+00:00,0.04,1.016,mm
2014-10-02 11:42:37+00:00,0.08,2.032,mm
2014-10-02 11:43:56+00:00,0.04,1.016,mm
2014-10-02 11:46:13+00:00,0.04,1.016,mm
2014-10-02 11:49:23+00:00,0.04,1.016,mm
2014-10-02 11:54:23+00:00,0.04,1.016,mm
2014-10-02 12:00:12+00:00,0.04,1.016,mm
2014-10-02 12:10:48+00:00,0.04,1.016,mm
2014-10-02 19:35:48+00:00,0.0,0.0,mm
2014-10-03 07:32:55+00:00,0.0,0.0,mm
2014-10-03 10:03:39+00:00,0.04,1.016,mm
2014-10-03 19:30:03+00:00,0.0,0.0,mm
2014-10-04 07:27:10+00:00,0.0,0.0,mm
2014-10-04 19:24:18+00:00,0.0,0.0,mm
2014-10-05 07:21:25+00:00,0.0,0.0,mm
2014-10-05 19:18:33+00:00,0.0,0.0,mm
2014-10-05 22:53:29+00:00,0.08,2.032,mm
2014-10-05 22:58:15+00:00,0.04,1.016,mm
2014-10-06 07:15:40+00:00,0.0,0.0,mm
2014-10-06 19:12:48+00:00,0.0,0.0,mm
2014-10-06 22:02:15+00:00,0.04,1.016,mm
2014-10-06 22:43:56+00:00,0.04,1.016,mm
2014-10-07 07:09:55+00:00,0.0,0.0,mm
2014-10-07 19:07:02+00:00,0.0,0.0,mm
2014-10-08 07:04:10+00:00,0.0,0.0,mm
2014-10-08 19:01:17+00:00,0.0,0.0,mm
2014-10-09 00:39:01+00:00,0.04,1.016,mm
2014-10-09 00:43:07+00:00,0.04,1.016,mm
2014-10-09 06:50:50+00:00,0.04,1.016,mm
2014-10-09 06:58:25+00:00,0.0,0.0,mm
2014-10-09 07:09:31+00:00,0.04,1.016,mm
2014-10-09 07:12:49+00:00,0.04,1.016,mm
2014-10-09 07:13:45+00:00,0.04,1.016,mm
2014-10-09 07:15:43+00:00,0.04,1.016,mm
2014-10-09 07:22:19+00:00,0.12,3.0479999999999996,mm
2014-10-09 07:23:16+00:00,0.04,1.016,mm
2014-10-09 07:24:10+00:00,0.04,1.016,mm
2014-10-09 07:25:43+00:00,0.04,1.016,mm
2014-10-09 07:26:36+00:00,0.04,1.016,mm
2014-10-09 07:28:16+00:00,0.04,1.016,mm
2014-10-09 07:30:53+00:00,0.04,1.016,mm
2014-10-09 07:32:13+00:00,0.04,1.016,mm
2014-10-09 07:32:51+00:00,0.04,1.016,mm
2014-10-09 07:33:27+00:00,0.04,1.016,mm
2014-10-09 07:34:12+00:00,0.04,1.016,mm
2014-10-09 07:36:51+00:00,0.08,2.032,mm
2014-10-09 07:40:32+00:00,0.04,1.016,mm
2014-10-09 07:51:08+00:00,0.04,1.016,mm
2014-10-09 08:03:05+00:00,0.04,1.016,mm
2014-10-09 08:55:13+00:00,0.04,1.016,mm
2014-10-09 08:58:27+00:00,0.04,1.016,mm
2014-10-09 09:01:37+00:00,0.04,1.016,mm
2014-10-09 09:06:07+00:00,0.04,1.016,mm
2014-10-09 09:22:36+00:00,0.04,1.016,mm
2014-10-09 09:57:50+00:00,0.04,1.016,mm
2014-10-09 18:55:13+00:00,0.04,1.016,mm
2014-10-09 18:55:36+00:00,0.0,0.0,mm
2014-10-09 19:06:16+00:00,0.04,1.016,mm
2014-10-09 19:20:32+00:00,0.12,3.0479999999999996,mm
2014-10-09 19:36:28+00:00,0.04,1.016,mm
2014-10-09 19:49:30+00:00,0.04,1.016,mm
2014-10-09 20:28:01+00:00,0.04,1.016,mm
2014-10-09 21:07:03+00:00,0.04,1.016,mm
2014-10-09 21:19:53+00:00,0.04,1.016,mm
2014-10-09 21:38:13+00:00,0.04,1.016,mm
2014-10-09 21:56:01+00:00,0.04,1.016,mm
2014-10-09 22:19:56+00:00,0.04,1.016,mm
2014-10-09 22:43:28+00:00,0.04,1.016,mm
2014-10-09 22:54:20+00:00,0.04,1.016,mm
2014-10-09 23:06:18+00:00,0.04,1.016,mm
2014-10-09 23:18:17+00:00,0.04,1.016,mm
2014-10-09 23:25:25+00:00,0.04,1.016,mm
2014-10-09 23:30:15+00:00,0.04,1.016,mm
2014-10-09 23:35:56+00:00,0.04,1.016,mm
2014-10-09 23:48:03+00:00,0.04,1.016,mm
2014-10-09 23:54:25+00:00,0.04,1.016,mm
2014-10-10 00:02:50+00:00,0.04,1.016,mm
2014-10-10 00:11:45+00:00,0.04,1.016,mm
2014-10-10 00:21:30+00:00,0.04,1.016,mm
2014-10-10 00:31:44+00:00,0.04,1.016,mm
2014-10-10 00:40:37+00:00,0.04,1.016,mm
2014-10-10 00:51:44+00:00,0.04,1.016,mm
2014-10-10 01:16:36+00:00,0.04,1.016,mm
2014-10-10 06:52:39+00:00,0.0,0.0,mm
2014-10-10 13:04:05+00:00,0.04,1.016,mm
2014-10-10 18:49:47+00:00,0.0,0.0,mm
2014-10-11 06:46:54+00:00,0.0,0.0,mm
2014-10-11 18:44:02+00:00,0.0,0.0,mm
2014-10-12 06:41:09+00:00,0.0,0.0,mm
2014-10-12 18:38:17+00:00,0.0,0.0,mm
2014-10-13 05:51:26+00:00,0.04,1.016,mm
2014-10-13 06:35:24+00:00,0.0,0.0,mm
2014-10-13 06:39:47+00:00,0.04,1.016,mm
2014-10-13 06:59:48+00:00,0.04,1.016,mm
2014-10-13 07:30:46+00:00,0.04,1.016,mm
2014-10-13 08:09:13+00:00,0.08,2.032,mm
2014-10-13 08:23:20+00:00,0.04,1.016,mm
2014-10-13 08:33:01+00:00,0.04,1.016,mm
2014-10-13 08:40:19+00:00,0.04,1.016,mm
2014-10-13 08:57:47+00:00,0.04,1.016,mm
2014-10-13 09:15:01+00:00,0.04,1.016,mm
2014-10-13 10:20:38+00:00,0.04,1.016,mm
2014-10-13 11:32:17+00:00,0.04,1.016,mm
2014-10-13 11:40:40+00:00,0.04,1.016,mm
2014-10-13 11:48:56+00:00,0.04,1.016,mm
2014-10-13 12:01:38+00:00,0.04,1.016,mm
2014-10-13 12:27:56+00:00,0.04,1.016,mm
2014-10-13 13:01:35+00:00,0.04,1.016,mm
2014-10-13 13:30:57+00:00,0.04,1.016,mm
2014-10-13 14:06:53+00:00,0.04,1.016,mm
2014-10-13 14:50:38+00:00,0.04,1.016,mm
2014-10-13 15:16:59+00:00,0.04,1.016,mm
2014-10-13 16:29:55+00:00,0.04,1.016,mm
2014-10-13 17:25:02+00:00,0.04,1.016,mm
2014-10-13 17:45:49+00:00,0.04,1.016,mm
2014-10-13 17:57:07+00:00,0.04,1.016,mm
2014-10-13 18:31:40+00:00,0.04,1.016,mm
2014-10-13 18:32:31+00:00,0.0,0.0,mm
2014-10-13 18:58:33+00:00,0.04,1.016,mm
2014-10-13 19:17:43+00:00,0.04,1.016,mm
2014-10-13 19:40:22+00:00,0.04,1.016,mm
2014-10-13 20:01:01+00:00,0.04,1.016,mm
2014-10-13 20:29:43+00:00,0.04,1.016,mm
2014-10-13 21:08:53+00:00,0.04,1.016,mm
2014-10-13 22:34:07+00:00,0.04,1.016,mm
2014-10-14 06:29:39+00:00,0.0,0.0,mm
2014-10-14 18:26:46+00:00,0.0,0.0,mm
2014-10-15 06:23:54+00:00,0.0,0.0,mm
2014-10-15 18:21:01+00:00,0.0,0.0,mm
2014-10-16 06:18:09+00:00,0.0,0.0,mm
2014-10-16 18:15:16+00:00,0.0,0.0,mm
2014-10-17 06:12:24+00:00,0.0,0.0,mm
2014-10-17 18:09:31+00:00,0.0,0.0,mm
2014-10-18 06:06:39+00:00,0.0,0.0,mm
2014-10-18 18:03:46+00:00,0.0,0.0,mm
2014-10-19 06:00:54+00:00,0.0,0.0,mm
2014-10-19 17:58:01+00:00,0.0,0.0,mm
2014-10-20 05:55:09+00:00,0.0,0.0,mm
2014-10-20 17:52:16+00:00,0.0,0.0,mm
2014-10-21 05:49:23+00:00,0.0,0.0,mm
2014-10-21 17:46:31+00:00,0.0,0.0,mm
2014-10-22 05:43:38+00:00,0.0,0.0,mm
2014-10-22 17:40:46+00:00,0.0,0.0,mm
2014-10-23 04:08:14+00:00,0.04,1.016,mm
2014-10-23 04:24:25+00:00,0.04,1.016,mm
2014-10-23 04:40:45+00:00,0.04,1.016,mm
2014-10-23 05:29:01+00:00,0.04,1.016,mm
2014-10-23 05:37:53+00:00,0.0,0.0,mm
2014-10-23 17:35:00+00:00,0.0,0.0,mm
2014-10-24 05:32:08+00:00,0.0,0.0,mm
2014-10-24 17:29:15+00:00,0.0,0.0,mm
2014-10-25 05:26:22+00:00,0.0,0.0,mm
2014-10-25 08:50:57+00:00,0.04,1.016,mm
2014-10-25 17:23:30+00:00,0.0,0.0,mm
2014-10-26 05:20:37+00:00,0.0,0.0,mm
2014-10-26 17:17:45+00:00,0.0,0.0,mm
2014-10-27 05:14:52+00:00,0.0,0.0,mm
2014-10-27 17:11:59+00:00,0.0,0.0,mm
2014-10-28 05:09:07+00:00,0.0,0.0,mm
2014-10-28 17:06:14+00:00,0.0,0.0,mm
2014-10-29 05:03:22+00:00,0.0,0.0,mm
2014-10-29 17:00:29+00:00,0.0,0.0,mm
2014-10-30 04:57:37+00:00,0.0,0.0,mm
2014-10-30 16:54:44+00:00,0.0,0.0,mm
2014-10-31 04:51:52+00:00,0.0,0.0,mm
2014-10-31 16:48:59+00:00,0.0,0.0,mm
2014-11-01 04:46:07+00:00,0.0,0.0,mm
2014-11-01 16:43:15+00:00,0.0,0.0,mm
2014-11-02 03:40:23+00:00,0.0,0.0,mm
2014-11-02 15:37:30+00:00,0.0,0.0,mm
2014-11-03 03:34:37+00:00,0.0,0.0,mm
2014-11-03 15:31:45+00:00,0.0,0.0,mm
2014-11-03 23:10:09+00:00,0.08,2.032,mm
2014-11-04 03:28:52+00:00,0.0,0.0,mm
2014-11-04 15:26:00+00:00,0.0,0.0,mm
2014-11-05 03:23:08+00:00,0.0,0.0,mm
2014-11-05 15:20:15+00:00,0.0,0.0,mm
2014-11-06 03:17:23+00:00,0.0,0.0,mm
2014-11-06 15:14:30+00:00,0.0,0.0,mm
2014-11-07 03:11:38+00:00,0.0,0.0,mm
2014-11-07 15:08:46+00:00,0.0,0.0,mm
2014-11-08 03:05:53+00:00,0.0,0.0,mm
2014-11-08 15:03:00+00:00,0.0,0.0,mm
2014-11-09 03:00:08+00:00,0.0,0.0,mm
2014-11-09 14:57:16+00:00,0.0,0.0,mm
2014-11-10 02:54:23+00:00,0.0,0.0,mm
2014-11-10 14:51:31+00:00,0.0,0.0,mm
